,date,day,month,year,cases,deaths,country,geoId,population,tot_deaths,tot_cases
1951,2020-04-07,7,4,2020,0,0,Chad,TD,15477751.0,0,9
1952,2020-04-06,6,4,2020,1,0,Chad,TD,15477751.0,0,9
1953,2020-04-05,5,4,2020,1,0,Chad,TD,15477751.0,0,8
1954,2020-04-04,4,4,2020,0,0,Chad,TD,15477751.0,0,7
1955,2020-04-03,3,4,2020,0,0,Chad,TD,15477751.0,0,7
1956,2020-04-02,2,4,2020,0,0,Chad,TD,15477751.0,0,7
1957,2020-04-01,1,4,2020,0,0,Chad,TD,15477751.0,0,7
1958,2020-03-31,31,3,2020,2,0,Chad,TD,15477751.0,0,7
1959,2020-03-30,30,3,2020,0,0,Chad,TD,15477751.0,0,5
1960,2020-03-29,29,3,2020,0,0,Chad,TD,15477751.0,0,5
1961,2020-03-28,28,3,2020,0,0,Chad,TD,15477751.0,0,5
1962,2020-03-27,27,3,2020,2,0,Chad,TD,15477751.0,0,5
1963,2020-03-26,26,3,2020,0,0,Chad,TD,15477751.0,0,3
1964,2020-03-25,25,3,2020,1,0,Chad,TD,15477751.0,0,3
1965,2020-03-24,24,3,2020,0,0,Chad,TD,15477751.0,0,2
1966,2020-03-23,23,3,2020,0,0,Chad,TD,15477751.0,0,2
1967,2020-03-22,22,3,2020,1,0,Chad,TD,15477751.0,0,2
1968,2020-03-21,21,3,2020,0,0,Chad,TD,15477751.0,0,1
1969,2020-03-20,20,3,2020,1,0,Chad,TD,15477751.0,0,1
1970,2020-04-12,12,4,2020,426,8,Chile,CL,18729160.0,73,6927
1971,2020-04-11,11,4,2020,529,8,Chile,CL,18729160.0,65,6501
1972,2020-04-10,10,4,2020,426,9,Chile,CL,18729160.0,57,5972
1973,2020-04-09,9,4,2020,430,5,Chile,CL,18729160.0,48,5546
1974,2020-04-08,8,4,2020,301,6,Chile,CL,18729160.0,43,5116
1975,2020-04-07,7,4,2020,344,3,Chile,CL,18729160.0,37,4815
1976,2020-04-06,6,4,2020,310,7,Chile,CL,18729160.0,34,4471
1977,2020-04-05,5,4,2020,424,5,Chile,CL,18729160.0,27,4161
1978,2020-04-04,4,4,2020,333,4,Chile,CL,18729160.0,22,3737
1979,2020-04-03,3,4,2020,373,2,Chile,CL,18729160.0,18,3404
1980,2020-04-02,2,4,2020,293,4,Chile,CL,18729160.0,16,3031
1981,2020-04-01,1,4,2020,289,4,Chile,CL,18729160.0,12,2738
1982,2020-03-31,31,3,2020,310,1,Chile,CL,18729160.0,8,2449
1983,2020-03-30,30,3,2020,230,1,Chile,CL,18729160.0,7,2139
1984,2020-03-29,29,3,2020,299,1,Chile,CL,18729160.0,6,1909
1985,2020-03-28,28,3,2020,304,1,Chile,CL,18729160.0,5,1610
1986,2020-03-27,27,3,2020,164,1,Chile,CL,18729160.0,4,1306
1987,2020-03-26,26,3,2020,220,1,Chile,CL,18729160.0,3,1142
1988,2020-03-25,25,3,2020,176,0,Chile,CL,18729160.0,2,922
1989,2020-03-24,24,3,2020,114,1,Chile,CL,18729160.0,2,746
1990,2020-03-23,23,3,2020,95,1,Chile,CL,18729160.0,1,632
1991,2020-03-22,22,3,2020,103,0,Chile,CL,18729160.0,0,537
1992,2020-03-21,21,3,2020,92,0,Chile,CL,18729160.0,0,434
1993,2020-03-20,20,3,2020,104,0,Chile,CL,18729160.0,0,342
1994,2020-03-19,19,3,2020,37,0,Chile,CL,18729160.0,0,238
1995,2020-03-18,18,3,2020,45,0,Chile,CL,18729160.0,0,201
1996,2020-03-17,17,3,2020,81,0,Chile,CL,18729160.0,0,156
1997,2020-03-16,16,3,2020,14,0,Chile,CL,18729160.0,0,75
1998,2020-03-15,15,3,2020,18,0,Chile,CL,18729160.0,0,61
1999,2020-03-14,14,3,2020,10,0,Chile,CL,18729160.0,0,43
2000,2020-03-13,13,3,2020,10,0,Chile,CL,18729160.0,0,33
2001,2020-03-12,12,3,2020,6,0,Chile,CL,18729160.0,0,23
2002,2020-03-11,11,3,2020,4,0,Chile,CL,18729160.0,0,17
2003,2020-03-10,10,3,2020,3,0,Chile,CL,18729160.0,0,13
2004,2020-03-09,9,3,2020,5,0,Chile,CL,18729160.0,0,10
2005,2020-03-07,7,3,2020,1,0,Chile,CL,18729160.0,0,5
2006,2020-03-06,6,3,2020,1,0,Chile,CL,18729160.0,0,4
2007,2020-03-05,5,3,2020,2,0,Chile,CL,18729160.0,0,3
2008,2020-03-04,4,3,2020,1,0,Chile,CL,18729160.0,0,1
2009,2020-04-12,12,4,2020,93,0,China,CN,1392730000.0,3343,83097
2010,2020-04-11,11,4,2020,79,3,China,CN,1392730000.0,3343,83004
2011,2020-04-10,10,4,2020,55,1,China,CN,1392730000.0,3340,82925
2012,2020-04-09,9,4,2020,86,2,China,CN,1392730000.0,3339,82870
2013,2020-04-08,8,4,2020,86,2,China,CN,1392730000.0,3337,82784
2014,2020-04-07,7,4,2020,56,0,China,CN,1392730000.0,3335,82698
2015,2020-04-06,6,4,2020,67,2,China,CN,1392730000.0,3335,82642
2016,2020-04-05,5,4,2020,48,3,China,CN,1392730000.0,3333,82575
2017,2020-04-04,4,4,2020,62,4,China,CN,1392730000.0,3330,82527
2018,2020-04-03,3,4,2020,70,10,China,CN,1392730000.0,3326,82465
2019,2020-04-02,2,4,2020,100,6,China,CN,1392730000.0,3316,82395
2020,2020-04-01,1,4,2020,54,1,China,CN,1392730000.0,3310,82295
2021,2020-03-31,31,3,2020,84,3,China,CN,1392730000.0,3309,82241
2022,2020-03-30,30,3,2020,98,2,China,CN,1392730000.0,3306,82157
2023,2020-03-29,29,3,2020,113,5,China,CN,1392730000.0,3304,82059
2024,2020-03-28,28,3,2020,119,3,China,CN,1392730000.0,3299,81946
2025,2020-03-27,27,3,2020,94,5,China,CN,1392730000.0,3296,81827
2026,2020-03-26,26,3,2020,102,6,China,CN,1392730000.0,3291,81733
2027,2020-03-25,25,3,2020,78,4,China,CN,1392730000.0,3285,81631
2028,2020-03-24,24,3,2020,69,7,China,CN,1392730000.0,3281,81553
2029,2020-03-23,23,3,2020,138,9,China,CN,1392730000.0,3274,81484
2030,2020-03-22,22,3,2020,65,6,China,CN,1392730000.0,3265,81346
2031,2020-03-21,21,3,2020,52,6,China,CN,1392730000.0,3259,81281
2032,2020-03-20,20,3,2020,99,4,China,CN,1392730000.0,3253,81229
2033,2020-03-19,19,3,2020,44,8,China,CN,1392730000.0,3249,81130
2034,2020-03-18,18,3,2020,23,16,China,CN,1392730000.0,3241,81086
2035,2020-03-17,17,3,2020,43,9,China,CN,1392730000.0,3225,81063
2036,2020-03-16,16,3,2020,25,13,China,CN,1392730000.0,3216,81020
2037,2020-03-15,15,3,2020,22,9,China,CN,1392730000.0,3203,80995
2038,2020-03-14,14,3,2020,19,15,China,CN,1392730000.0,3194,80973
2039,2020-03-13,13,3,2020,22,7,China,CN,1392730000.0,3179,80954
2040,2020-03-12,12,3,2020,24,11,China,CN,1392730000.0,3172,80932
2041,2020-03-11,11,3,2020,29,22,China,CN,1392730000.0,3161,80908
2042,2020-03-10,10,3,2020,20,17,China,CN,1392730000.0,3139,80879
2043,2020-03-09,9,3,2020,45,23,China,CN,1392730000.0,3122,80859
2044,2020-03-08,8,3,2020,46,27,China,CN,1392730000.0,3099,80814
2045,2020-03-07,7,3,2020,101,28,China,CN,1392730000.0,3072,80768
2046,2020-03-06,6,3,2020,170,30,China,CN,1392730000.0,3044,80667
2047,2020-03-05,5,3,2020,117,31,China,CN,1392730000.0,3014,80497
2048,2020-03-04,4,3,2020,119,37,China,CN,1392730000.0,2983,80380
2049,2020-03-03,3,3,2020,127,32,China,CN,1392730000.0,2946,80261
2050,2020-03-02,2,3,2020,205,42,China,CN,1392730000.0,2914,80134
2051,2020-03-01,1,3,2020,574,35,China,CN,1392730000.0,2872,79929
2052,2020-02-29,29,2,2020,428,47,China,CN,1392730000.0,2837,79355
2053,2020-02-28,28,2,2020,329,44,China,CN,1392730000.0,2790,78927
2054,2020-02-27,27,2,2020,439,29,China,CN,1392730000.0,2746,78598
2055,2020-02-26,26,2,2020,410,52,China,CN,1392730000.0,2717,78159
2056,2020-02-25,25,2,2020,515,70,China,CN,1392730000.0,2665,77749
2057,2020-02-24,24,2,2020,218,150,China,CN,1392730000.0,2595,77234
2058,2020-02-23,23,2,2020,647,98,China,CN,1392730000.0,2445,77016
2059,2020-02-22,22,2,2020,826,109,China,CN,1392730000.0,2347,76369
2060,2020-02-21,21,2,2020,891,118,China,CN,1392730000.0,2238,75543
2061,2020-02-20,20,2,2020,394,112,China,CN,1392730000.0,2120,74652
2062,2020-02-19,19,2,2020,1750,139,China,CN,1392730000.0,2008,74258
2063,2020-02-18,18,2,2020,1890,98,China,CN,1392730000.0,1869,72508
2064,2020-02-17,17,2,2020,2052,105,China,CN,1392730000.0,1771,70618
2065,2020-02-16,16,2,2020,2007,142,China,CN,1392730000.0,1666,68566
2066,2020-02-15,15,2,2020,2538,143,China,CN,1392730000.0,1524,66559
2067,2020-02-14,14,2,2020,4156,13,China,CN,1392730000.0,1381,64021
2068,2020-02-13,13,2,2020,15141,254,China,CN,1392730000.0,1368,59865
2069,2020-02-12,12,2,2020,2028,97,China,CN,1392730000.0,1114,44724
2070,2020-02-11,11,2,2020,2490,108,China,CN,1392730000.0,1017,42696
2071,2020-02-10,10,2,2020,2974,97,China,CN,1392730000.0,909,40206
2072,2020-02-09,9,2,2020,2607,89,China,CN,1392730000.0,812,37232
2073,2020-02-08,8,2,2020,3418,86,China,CN,1392730000.0,723,34625
2074,2020-02-07,7,2,2020,3160,73,China,CN,1392730000.0,637,31207
2075,2020-02-06,6,2,2020,3727,72,China,CN,1392730000.0,564,28047
2076,2020-02-05,5,2,2020,3872,66,China,CN,1392730000.0,492,24320
2077,2020-02-04,4,2,2020,3237,65,China,CN,1392730000.0,426,20448
2078,2020-02-03,3,2,2020,2812,57,China,CN,1392730000.0,361,17211
2079,2020-02-02,2,2,2020,2590,45,China,CN,1392730000.0,304,14399
2080,2020-02-01,1,2,2020,2095,46,China,CN,1392730000.0,259,11809
2081,2020-01-31,31,1,2020,1980,43,China,CN,1392730000.0,213,9714
2082,2020-01-30,30,1,2020,1740,38,China,CN,1392730000.0,170,7734
2083,2020-01-29,29,1,2020,1466,26,China,CN,1392730000.0,132,5994
2084,2020-01-28,28,1,2020,1753,25,China,CN,1392730000.0,106,4528
2085,2020-01-27,27,1,2020,787,25,China,CN,1392730000.0,81,2775
2086,2020-01-26,26,1,2020,665,15,China,CN,1392730000.0,56,1988
2087,2020-01-25,25,1,2020,441,15,China,CN,1392730000.0,41,1323
2088,2020-01-24,24,1,2020,259,9,China,CN,1392730000.0,26,882
2089,2020-01-23,23,1,2020,97,0,China,CN,1392730000.0,17,623
2090,2020-01-22,22,1,2020,140,11,China,CN,1392730000.0,17,526
2091,2020-01-21,21,1,2020,151,3,China,CN,1392730000.0,6,386
2092,2020-01-20,20,1,2020,19,0,China,CN,1392730000.0,3,235
2093,2020-01-19,19,1,2020,136,1,China,CN,1392730000.0,3,216
2094,2020-01-18,18,1,2020,17,0,China,CN,1392730000.0,2,80
2095,2020-01-17,17,1,2020,4,0,China,CN,1392730000.0,2,63
2096,2020-01-16,16,1,2020,0,0,China,CN,1392730000.0,2,59
2097,2020-01-15,15,1,2020,0,1,China,CN,1392730000.0,2,59
2098,2020-01-14,14,1,2020,0,0,China,CN,1392730000.0,1,59
2099,2020-01-13,13,1,2020,0,0,China,CN,1392730000.0,1,59
2100,2020-01-12,12,1,2020,0,0,China,CN,1392730000.0,1,59
2101,2020-01-11,11,1,2020,0,1,China,CN,1392730000.0,1,59
2102,2020-01-10,10,1,2020,0,0,China,CN,1392730000.0,0,59
2103,2020-01-09,9,1,2020,0,0,China,CN,1392730000.0,0,59
2104,2020-01-08,8,1,2020,0,0,China,CN,1392730000.0,0,59
2105,2020-01-07,7,1,2020,0,0,China,CN,1392730000.0,0,59
2106,2020-01-06,6,1,2020,0,0,China,CN,1392730000.0,0,59
2107,2020-01-05,5,1,2020,15,0,China,CN,1392730000.0,0,59
2108,2020-01-04,4,1,2020,0,0,China,CN,1392730000.0,0,44
2109,2020-01-03,3,1,2020,17,0,China,CN,1392730000.0,0,44
2110,2020-01-02,2,1,2020,0,0,China,CN,1392730000.0,0,27
2111,2020-01-01,1,1,2020,0,0,China,CN,1392730000.0,0,27
2112,2019-12-31,31,12,2019,27,0,China,CN,1392730000.0,0,27
2113,2020-04-12,12,4,2020,236,134,Colombia,CO,49648685.0,214,2709
2114,2020-04-11,11,4,2020,250,11,Colombia,CO,49648685.0,80,2473
2115,2020-04-10,10,4,2020,169,14,Colombia,CO,49648685.0,69,2223
2116,2020-04-09,9,4,2020,274,5,Colombia,CO,49648685.0,55,2054
2117,2020-04-08,8,4,2020,201,4,Colombia,CO,49648685.0,50,1780
2118,2020-04-07,7,4,2020,94,11,Colombia,CO,49648685.0,46,1579
2119,2020-04-06,6,4,2020,79,3,Colombia,CO,49648685.0,35,1485
2120,2020-04-05,5,4,2020,139,7,Colombia,CO,49648685.0,32,1406
2121,2020-04-04,4,4,2020,106,6,Colombia,CO,49648685.0,25,1267
2122,2020-04-03,3,4,2020,96,2,Colombia,CO,49648685.0,19,1161
2123,2020-04-02,2,4,2020,159,1,Colombia,CO,49648685.0,17,1065
2124,2020-04-01,1,4,2020,108,2,Colombia,CO,49648685.0,16,906
2125,2020-03-31,31,3,2020,96,4,Colombia,CO,49648685.0,14,798
2126,2020-03-30,30,3,2020,94,4,Colombia,CO,49648685.0,10,702
2127,2020-03-29,29,3,2020,69,0,Colombia,CO,49648685.0,6,608
2128,2020-03-28,28,3,2020,48,0,Colombia,CO,49648685.0,6,539
2129,2020-03-27,27,3,2020,21,2,Colombia,CO,49648685.0,6,491
2130,2020-03-26,26,3,2020,92,1,Colombia,CO,49648685.0,4,470
2131,2020-03-25,25,3,2020,72,0,Colombia,CO,49648685.0,3,378
2132,2020-03-24,24,3,2020,71,1,Colombia,CO,49648685.0,3,306
2133,2020-03-23,23,3,2020,25,1,Colombia,CO,49648685.0,2,235
2134,2020-03-22,22,3,2020,52,1,Colombia,CO,49648685.0,1,210
2135,2020-03-21,21,3,2020,30,0,Colombia,CO,49648685.0,0,158
2136,2020-03-20,20,3,2020,26,0,Colombia,CO,49648685.0,0,128
2137,2020-03-19,19,3,2020,37,0,Colombia,CO,49648685.0,0,102
2138,2020-03-18,18,3,2020,8,0,Colombia,CO,49648685.0,0,65
2139,2020-03-17,17,3,2020,12,0,Colombia,CO,49648685.0,0,57
2140,2020-03-16,16,3,2020,11,0,Colombia,CO,49648685.0,0,45
2141,2020-03-15,15,3,2020,18,0,Colombia,CO,49648685.0,0,34
2142,2020-03-14,14,3,2020,7,0,Colombia,CO,49648685.0,0,16
2143,2020-03-12,12,3,2020,6,0,Colombia,CO,49648685.0,0,9
2144,2020-03-10,10,3,2020,2,0,Colombia,CO,49648685.0,0,3
2145,2020-03-07,7,3,2020,1,0,Colombia,CO,49648685.0,0,1
2146,2020-04-12,12,4,2020,0,0,Congo,CG,5244363.0,5,60
2147,2020-04-11,11,4,2020,0,0,Congo,CG,5244363.0,5,60
2148,2020-04-10,10,4,2020,0,0,Congo,CG,5244363.0,5,60
2149,2020-04-09,9,4,2020,15,0,Congo,CG,5244363.0,5,60
2150,2020-04-08,8,4,2020,0,0,Congo,CG,5244363.0,5,45
2151,2020-04-07,7,4,2020,0,0,Congo,CG,5244363.0,5,45
2152,2020-04-06,6,4,2020,0,0,Congo,CG,5244363.0,5,45
2153,2020-04-05,5,4,2020,4,2,Congo,CG,5244363.0,5,45
2154,2020-04-04,4,4,2020,0,0,Congo,CG,5244363.0,3,41
2155,2020-04-03,3,4,2020,19,1,Congo,CG,5244363.0,3,41
2156,2020-04-02,2,4,2020,0,0,Congo,CG,5244363.0,2,22
2157,2020-04-01,1,4,2020,3,2,Congo,CG,5244363.0,2,22
2158,2020-03-31,31,3,2020,0,0,Congo,CG,5244363.0,0,19
2159,2020-03-30,30,3,2020,0,0,Congo,CG,5244363.0,0,19
2160,2020-03-29,29,3,2020,15,0,Congo,CG,5244363.0,0,19
2161,2020-03-28,28,3,2020,0,0,Congo,CG,5244363.0,0,4
2162,2020-03-27,27,3,2020,0,0,Congo,CG,5244363.0,0,4
2163,2020-03-26,26,3,2020,0,0,Congo,CG,5244363.0,0,4
2164,2020-03-25,25,3,2020,0,0,Congo,CG,5244363.0,0,4
2165,2020-03-24,24,3,2020,0,0,Congo,CG,5244363.0,0,4
2166,2020-03-23,23,3,2020,0,0,Congo,CG,5244363.0,0,4
2167,2020-03-22,22,3,2020,1,0,Congo,CG,5244363.0,0,4
2168,2020-03-21,21,3,2020,0,0,Congo,CG,5244363.0,0,3
2169,2020-03-20,20,3,2020,0,0,Congo,CG,5244363.0,0,3
2170,2020-03-19,19,3,2020,2,0,Congo,CG,5244363.0,0,3
2171,2020-03-18,18,3,2020,0,0,Congo,CG,5244363.0,0,1
2172,2020-03-17,17,3,2020,0,0,Congo,CG,5244363.0,0,1
2173,2020-03-16,16,3,2020,1,0,Congo,CG,5244363.0,0,1
2174,2020-04-12,12,4,2020,19,0,Costa_Rica,CR,4999441.0,3,577
2175,2020-04-11,11,4,2020,19,0,Costa_Rica,CR,4999441.0,3,558
2176,2020-04-10,10,4,2020,37,1,Costa_Rica,CR,4999441.0,3,539
2177,2020-04-09,9,4,2020,19,0,Costa_Rica,CR,4999441.0,2,502
2178,2020-04-08,8,4,2020,16,0,Costa_Rica,CR,4999441.0,2,483
2179,2020-04-07,7,4,2020,13,0,Costa_Rica,CR,4999441.0,2,467
2180,2020-04-06,6,4,2020,19,0,Costa_Rica,CR,4999441.0,2,454
2181,2020-04-05,5,4,2020,19,0,Costa_Rica,CR,4999441.0,2,435
2182,2020-04-04,4,4,2020,20,0,Costa_Rica,CR,4999441.0,2,416
2183,2020-04-03,3,4,2020,21,0,Costa_Rica,CR,4999441.0,2,396
2184,2020-04-02,2,4,2020,28,0,Costa_Rica,CR,4999441.0,2,375
2185,2020-04-01,1,4,2020,17,0,Costa_Rica,CR,4999441.0,2,347
2186,2020-03-31,31,3,2020,16,0,Costa_Rica,CR,4999441.0,2,330
2187,2020-03-30,30,3,2020,19,0,Costa_Rica,CR,4999441.0,2,314
2188,2020-03-29,29,3,2020,32,0,Costa_Rica,CR,4999441.0,2,295
2189,2020-03-28,28,3,2020,32,0,Costa_Rica,CR,4999441.0,2,263
2190,2020-03-27,27,3,2020,30,0,Costa_Rica,CR,4999441.0,2,231
2191,2020-03-26,26,3,2020,24,0,Costa_Rica,CR,4999441.0,2,201
2192,2020-03-25,25,3,2020,19,0,Costa_Rica,CR,4999441.0,2,177
2193,2020-03-24,24,3,2020,24,0,Costa_Rica,CR,4999441.0,2,158
2194,2020-03-23,23,3,2020,17,0,Costa_Rica,CR,4999441.0,2,134
2195,2020-03-22,22,3,2020,4,0,Costa_Rica,CR,4999441.0,2,117
2196,2020-03-21,21,3,2020,26,1,Costa_Rica,CR,4999441.0,2,113
2197,2020-03-20,20,3,2020,18,0,Costa_Rica,CR,4999441.0,1,87
2198,2020-03-19,19,3,2020,19,1,Costa_Rica,CR,4999441.0,1,69
2199,2020-03-18,18,3,2020,9,0,Costa_Rica,CR,4999441.0,0,50
2200,2020-03-17,17,3,2020,6,0,Costa_Rica,CR,4999441.0,0,41
2201,2020-03-16,16,3,2020,8,0,Costa_Rica,CR,4999441.0,0,35
2202,2020-03-15,15,3,2020,1,0,Costa_Rica,CR,4999441.0,0,27
2203,2020-03-14,14,3,2020,3,0,Costa_Rica,CR,4999441.0,0,26
2204,2020-03-13,13,3,2020,1,0,Costa_Rica,CR,4999441.0,0,23
2205,2020-03-12,12,3,2020,9,0,Costa_Rica,CR,4999441.0,0,22
2206,2020-03-11,11,3,2020,4,0,Costa_Rica,CR,4999441.0,0,13
2207,2020-03-10,10,3,2020,4,0,Costa_Rica,CR,4999441.0,0,9
2208,2020-03-09,9,3,2020,4,0,Costa_Rica,CR,4999441.0,0,5
2209,2020-03-07,7,3,2020,1,0,Costa_Rica,CR,4999441.0,0,1
2210,2020-04-12,12,4,2020,53,1,Cote_dIvoire,CI,25069229.0,4,533
2211,2020-04-11,11,4,2020,36,0,Cote_dIvoire,CI,25069229.0,3,480
2212,2020-04-10,10,4,2020,60,0,Cote_dIvoire,CI,25069229.0,3,444
2213,2020-04-09,9,4,2020,35,0,Cote_dIvoire,CI,25069229.0,3,384
2214,2020-04-08,8,4,2020,26,0,Cote_dIvoire,CI,25069229.0,3,349
2215,2020-04-07,7,4,2020,62,0,Cote_dIvoire,CI,25069229.0,3,323
2216,2020-04-06,6,4,2020,16,1,Cote_dIvoire,CI,25069229.0,3,261
2217,2020-04-05,5,4,2020,27,1,Cote_dIvoire,CI,25069229.0,2,245
2218,2020-04-04,4,4,2020,24,0,Cote_dIvoire,CI,25069229.0,1,218
2219,2020-04-03,3,4,2020,4,0,Cote_dIvoire,CI,25069229.0,1,194
2220,2020-04-02,2,4,2020,22,0,Cote_dIvoire,CI,25069229.0,1,190
2221,2020-04-01,1,4,2020,0,0,Cote_dIvoire,CI,25069229.0,1,168
2222,2020-03-31,31,3,2020,3,0,Cote_dIvoire,CI,25069229.0,1,168
2223,2020-03-30,30,3,2020,25,1,Cote_dIvoire,CI,25069229.0,1,165
2224,2020-03-29,29,3,2020,39,0,Cote_dIvoire,CI,25069229.0,0,140
2225,2020-03-28,28,3,2020,5,0,Cote_dIvoire,CI,25069229.0,0,101
2226,2020-03-27,27,3,2020,16,0,Cote_dIvoire,CI,25069229.0,0,96
2227,2020-03-26,26,3,2020,7,0,Cote_dIvoire,CI,25069229.0,0,80
2228,2020-03-25,25,3,2020,48,0,Cote_dIvoire,CI,25069229.0,0,73
2229,2020-03-24,24,3,2020,0,0,Cote_dIvoire,CI,25069229.0,0,25
2230,2020-03-23,23,3,2020,8,0,Cote_dIvoire,CI,25069229.0,0,25
2231,2020-03-22,22,3,2020,3,0,Cote_dIvoire,CI,25069229.0,0,17
2232,2020-03-21,21,3,2020,5,0,Cote_dIvoire,CI,25069229.0,0,14
2233,2020-03-20,20,3,2020,3,0,Cote_dIvoire,CI,25069229.0,0,9
2234,2020-03-19,19,3,2020,1,0,Cote_dIvoire,CI,25069229.0,0,6
2235,2020-03-18,18,3,2020,0,0,Cote_dIvoire,CI,25069229.0,0,5
2236,2020-03-17,17,3,2020,1,0,Cote_dIvoire,CI,25069229.0,0,5
2237,2020-03-16,16,3,2020,0,0,Cote_dIvoire,CI,25069229.0,0,4
2238,2020-03-15,15,3,2020,3,0,Cote_dIvoire,CI,25069229.0,0,4
2239,2020-03-12,12,3,2020,1,0,Cote_dIvoire,CI,25069229.0,0,1
2240,2020-04-12,12,4,2020,39,0,Croatia,HR,4089400.0,21,1534
2241,2020-04-11,11,4,2020,88,1,Croatia,HR,4089400.0,21,1495
2242,2020-04-10,10,4,2020,64,1,Croatia,HR,4089400.0,20,1407
2243,2020-04-09,9,4,2020,61,1,Croatia,HR,4089400.0,19,1343
2244,2020-04-08,8,4,2020,60,2,Croatia,HR,4089400.0,18,1282
2245,2020-04-07,7,4,2020,40,1,Croatia,HR,4089400.0,16,1222
2246,2020-04-06,6,4,2020,56,3,Croatia,HR,4089400.0,15,1182
2247,2020-04-05,5,4,2020,47,4,Croatia,HR,4089400.0,12,1126
2248,2020-04-04,4,4,2020,68,1,Croatia,HR,4089400.0,8,1079
2249,2020-04-03,3,4,2020,48,1,Croatia,HR,4089400.0,7,1011
2250,2020-04-02,2,4,2020,96,0,Croatia,HR,4089400.0,6,963
2251,2020-04-01,1,4,2020,77,0,Croatia,HR,4089400.0,6,867
2252,2020-03-31,31,3,2020,77,0,Croatia,HR,4089400.0,6,790
2253,2020-03-30,30,3,2020,56,1,Croatia,HR,4089400.0,6,713
2254,2020-03-29,29,3,2020,71,2,Croatia,HR,4089400.0,5,657
2255,2020-03-28,28,3,2020,91,1,Croatia,HR,4089400.0,3,586
2256,2020-03-27,27,3,2020,77,1,Croatia,HR,4089400.0,2,495
2257,2020-03-26,26,3,2020,36,0,Croatia,HR,4089400.0,1,418
2258,2020-03-25,25,3,2020,76,1,Croatia,HR,4089400.0,1,382
2259,2020-03-24,24,3,2020,71,0,Croatia,HR,4089400.0,0,306
2260,2020-03-23,23,3,2020,29,0,Croatia,HR,4089400.0,0,235
2261,2020-03-22,22,3,2020,80,0,Croatia,HR,4089400.0,0,206
2262,2020-03-21,21,3,2020,22,0,Croatia,HR,4089400.0,0,126
2263,2020-03-20,20,3,2020,23,0,Croatia,HR,4089400.0,0,104
2264,2020-03-19,19,3,2020,12,0,Croatia,HR,4089400.0,0,81
2265,2020-03-18,18,3,2020,13,0,Croatia,HR,4089400.0,0,69
2266,2020-03-17,17,3,2020,8,0,Croatia,HR,4089400.0,0,56
2267,2020-03-16,16,3,2020,11,0,Croatia,HR,4089400.0,0,48
2268,2020-03-15,15,3,2020,6,0,Croatia,HR,4089400.0,0,37
2269,2020-03-14,14,3,2020,6,0,Croatia,HR,4089400.0,0,31
2270,2020-03-13,13,3,2020,9,0,Croatia,HR,4089400.0,0,25
2271,2020-03-12,12,3,2020,3,0,Croatia,HR,4089400.0,0,16
2272,2020-03-11,11,3,2020,1,0,Croatia,HR,4089400.0,0,13
2273,2020-03-08,8,3,2020,1,0,Croatia,HR,4089400.0,0,12
2274,2020-03-07,7,3,2020,1,0,Croatia,HR,4089400.0,0,11
2275,2020-03-06,6,3,2020,1,0,Croatia,HR,4089400.0,0,10
2276,2020-03-04,4,3,2020,1,0,Croatia,HR,4089400.0,0,9
2277,2020-03-03,3,3,2020,1,0,Croatia,HR,4089400.0,0,8
2278,2020-03-02,2,3,2020,2,0,Croatia,HR,4089400.0,0,7
2279,2020-03-01,1,3,2020,0,0,Croatia,HR,4089400.0,0,5
2280,2020-02-29,29,2,2020,2,0,Croatia,HR,4089400.0,0,5
2281,2020-02-28,28,2,2020,1,0,Croatia,HR,4089400.0,0,3
2282,2020-02-27,27,2,2020,1,0,Croatia,HR,4089400.0,0,2
2283,2020-02-26,26,2,2020,1,0,Croatia,HR,4089400.0,0,1
2284,2020-02-25,25,2,2020,0,0,Croatia,HR,4089400.0,0,0
2285,2020-02-24,24,2,2020,0,0,Croatia,HR,4089400.0,0,0
2286,2020-02-23,23,2,2020,0,0,Croatia,HR,4089400.0,0,0
2287,2020-02-22,22,2,2020,0,0,Croatia,HR,4089400.0,0,0
2288,2020-02-21,21,2,2020,0,0,Croatia,HR,4089400.0,0,0
2289,2020-02-20,20,2,2020,0,0,Croatia,HR,4089400.0,0,0
2290,2020-02-19,19,2,2020,0,0,Croatia,HR,4089400.0,0,0
2291,2020-02-18,18,2,2020,0,0,Croatia,HR,4089400.0,0,0
2292,2020-02-17,17,2,2020,0,0,Croatia,HR,4089400.0,0,0
2293,2020-02-16,16,2,2020,0,0,Croatia,HR,4089400.0,0,0
2294,2020-02-15,15,2,2020,0,0,Croatia,HR,4089400.0,0,0
2295,2020-02-14,14,2,2020,0,0,Croatia,HR,4089400.0,0,0
2296,2020-02-13,13,2,2020,0,0,Croatia,HR,4089400.0,0,0
2297,2020-02-12,12,2,2020,0,0,Croatia,HR,4089400.0,0,0
2298,2020-02-11,11,2,2020,0,0,Croatia,HR,4089400.0,0,0
2299,2020-02-10,10,2,2020,0,0,Croatia,HR,4089400.0,0,0
2300,2020-02-09,9,2,2020,0,0,Croatia,HR,4089400.0,0,0
2301,2020-02-08,8,2,2020,0,0,Croatia,HR,4089400.0,0,0
2302,2020-02-07,7,2,2020,0,0,Croatia,HR,4089400.0,0,0
2303,2020-02-06,6,2,2020,0,0,Croatia,HR,4089400.0,0,0
